timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1530639093.465417,-0.012401,0.187860,-0.847554,-0.147016,0.207372,0.432814,-0.012183,-0.186757,-0.982330,-0.003824,-0.038143,0.014359,12.905329,9.490410,-44.708168,,,,,,,
1530639093.485386,-0.009590,0.185208,-0.839305,-0.114269,0.215292,0.403382,-0.009426,-0.184151,-0.982853,-0.006519,-0.045784,0.010929,12.924543,9.805038,-44.793892,,,,,,,
1530639093.505354,-0.006994,0.183786,-0.831420,-0.044932,0.192190,0.388510,-0.006876,-0.182753,-0.983135,-0.009710,-0.058809,0.012294,13.209909,9.568481,-44.755074,,,,,,,
1530639093.525323,-0.004984,0.183498,-0.823744,-0.004993,0.166858,0.378257,-0.004900,-0.182470,-0.983199,-0.016386,-0.065165,0.011214,13.532640,9.468040,-44.535866,,,,,,,
1530639093.545292,-0.002794,0.183557,-0.816093,0.000200,0.194416,0.383726,-0.002747,-0.182528,-0.983197,-0.015883,-0.069227,0.007870,13.661215,9.469940,-44.333076,,,,,,,
1530639093.565261,0.000080,0.183778,-0.808258,0.013745,0.236293,0.393492,0.000079,-0.182746,-0.983160,-0.021563,-0.075631,-0.007776,13.868322,9.688072,-44.304375,,,,,,,
1530639093.585230,0.003812,0.184699,-0.800225,0.056604,0.268183,0.409366,0.003747,-0.183651,-0.982984,-0.019143,-0.080265,-0.018175,14.122595,9.181084,-44.140358,,,,,,,
1530639093.605199,0.007274,0.186787,-0.791720,0.118302,0.242621,0.431233,0.007148,-0.185703,-0.982580,-0.013129,-0.084133,-0.029917,14.424883,9.143669,-44.427132,,,,,,,
1530639093.625167,0.010101,0.189991,-0.782864,0.170611,0.225938,0.446771,0.009919,-0.188850,-0.981956,-0.010056,-0.078194,-0.040078,14.716269,9.074799,-44.405495,,,,,,,
1530639093.645136,0.012978,0.194247,-0.773750,0.219803,0.237986,0.458169,0.012734,-0.193028,-0.981110,-0.010140,-0.066906,-0.054122,15.193207,8.658142,-44.200722,,,,,,,
1530639093.665105,0.015770,0.199100,-0.764486,0.236533,0.231314,0.464431,0.015458,-0.197787,-0.980123,-0.006516,-0.059064,-0.060771,15.373650,8.401482,-44.163399,,,,,,,
1530639093.685074,0.018255,0.203953,-0.755272,0.229215,0.204837,0.462224,0.017876,-0.202542,-0.979110,-0.012444,-0.047931,-0.070710,15.732483,7.961052,-44.182976,,,,,,,
1530639093.705043,0.019792,0.208571,-0.746130,0.213565,0.156330,0.453526,0.019362,-0.207062,-0.978136,-0.018172,-0.041367,-0.075758,15.720890,7.900528,-43.976891,,,,,,,
1530639093.725012,0.020414,0.212682,-0.737237,0.186416,0.105648,0.440631,0.019952,-0.211082,-0.977264,-0.026910,-0.032326,-0.073349,16.001293,7.529594,-44.365181,,,,,,,
1530639093.744980,0.020090,0.216133,-0.728810,0.147904,0.058430,0.406301,0.019621,-0.214454,-0.976537,-0.042952,-0.014443,-0.061229,15.971855,7.678635,-44.294975,,,,,,,
1530639093.764949,0.019488,0.218587,-0.721516,0.093934,0.044570,0.337782,0.019023,-0.216851,-0.976019,-0.058726,0.003853,-0.030680,16.137947,7.202225,-44.121727,,,,,,,
1530639093.784918,0.019068,0.219920,-0.715906,0.044349,0.047432,0.245571,0.018608,-0.218152,-0.975737,-0.076515,0.024243,0.008025,16.271225,6.987450,-44.181297,,,,,,,
1530639093.804887,0.019013,0.220447,-0.712445,0.006478,0.038298,0.131606,0.018552,-0.218665,-0.975623,-0.099927,0.026969,0.051780,16.395145,6.824669,-44.112846,,,,,,,
1530639093.824856,0.019972,0.220059,-0.711617,-0.030221,0.082261,0.001713,0.019489,-0.218287,-0.975690,-0.107029,0.026988,0.095822,16.507168,7.179314,-44.223839,,,,,,,
1530639093.844825,0.021992,0.218866,-0.713007,-0.078586,0.098518,-0.112018,0.021465,-0.217123,-0.975908,-0.119686,0.036352,0.120622,16.576775,7.180817,-44.173714,,,,,,,
1530639093.864793,0.025224,0.216300,-0.717052,-0.147798,0.150217,-0.241526,0.024633,-0.214618,-0.976387,-0.118505,0.026568,0.121834,16.552048,7.318878,-44.319771,,,,,,,
1530639093.884762,0.030277,0.212556,-0.723273,-0.187929,0.221547,-0.337829,0.029591,-0.210959,-0.977047,-0.114521,0.031211,0.096691,16.765110,7.642670,-44.054237,,,,,,,
1530639093.904731,0.036889,0.208711,-0.731346,-0.169353,0.265235,-0.430564,0.036080,-0.207199,-0.977633,-0.093468,0.044540,0.047396,16.980968,7.869308,-43.850639,,,,,,,
1530639093.924700,0.044494,0.205547,-0.741142,-0.117431,0.299904,-0.497826,0.043543,-0.204103,-0.977980,-0.060725,0.041246,0.001525,17.050827,8.347923,-43.738548,,,,,,,
1530639093.944669,0.053591,0.203608,-0.751857,-0.040599,0.380714,-0.533843,0.052459,-0.202204,-0.977937,-0.052123,0.040538,-0.036956,17.311085,8.423363,-43.680946,,,,,,,
1530639093.964638,0.064260,0.203515,-0.763143,0.071741,0.445934,-0.551985,0.062890,-0.202113,-0.977340,-0.037225,0.032939,-0.075974,17.499741,8.697823,-43.509285,,,,,,,
1530639093.984607,0.075704,0.205430,-0.774856,0.163033,0.462514,-0.559346,0.074041,-0.203988,-0.976169,-0.023855,0.025720,-0.071087,17.749733,8.650558,-43.233589,,,,,,,
1530639094.004575,0.086062,0.207704,-0.785989,0.145830,0.383770,-0.505622,0.084108,-0.206213,-0.974885,-0.010179,0.004477,-0.040343,18.040325,8.804626,-43.237495,,,,,,,
1530639094.024544,0.094425,0.208468,-0.795567,0.040336,0.297149,-0.426178,0.092243,-0.206962,-0.973990,-0.012730,-0.005853,0.007575,18.182816,8.739868,-43.136833,,,,,,,
1530639094.044513,0.100376,0.206650,-0.802920,-0.102049,0.197135,-0.323764,0.098075,-0.205182,-0.973797,-0.004691,-0.006701,0.030483,18.357151,8.756874,-42.972435,,,,,,,
1530639094.064482,0.104172,0.202754,-0.808239,-0.191860,0.121512,-0.239045,0.101854,-0.201367,-0.974206,-0.004686,-0.005878,0.017327,18.405411,9.113693,-42.852867,,,,,,,
1530639094.084451,0.106663,0.198282,-0.811707,-0.206116,0.074616,-0.161466,0.104375,-0.196986,-0.974834,-0.013432,0.005579,-0.011997,18.516171,9.368164,-42.665306,,,,,,,
1530639094.104420,0.107674,0.194146,-0.814023,-0.184469,0.001418,-0.113514,0.105447,-0.192928,-0.975530,-0.017709,0.018719,-0.029124,18.425663,9.792107,-42.484810,,,,,,,
1530639094.124389,0.107405,0.191240,-0.816064,-0.105829,-0.046091,-0.111351,0.105244,-0.190076,-0.976112,-0.022801,0.024579,-0.038811,18.432144,9.755325,-42.585609,,,,,,,
1530639094.144357,0.106544,0.190307,-0.818728,0.002437,-0.075721,-0.141767,0.104423,-0.189160,-0.976378,-0.026451,0.033902,-0.044069,18.339371,9.764648,-42.923286,,,,,,,
1530639094.164326,0.105579,0.190376,-0.822295,0.016404,-0.072130,-0.182883,0.103479,-0.189228,-0.976465,-0.027673,0.032764,-0.027945,18.264008,10.031723,-42.829552,,,,,,,
1530639094.184295,0.105614,0.189547,-0.826550,-0.043081,-0.013348,-0.219713,0.103529,-0.188414,-0.976617,-0.028593,0.030913,-0.009879,18.122318,10.079140,-42.812477,,,,,,,
1530639094.204264,0.106770,0.187905,-0.831198,-0.053446,0.026506,-0.235588,0.104692,-0.186802,-0.976803,-0.019120,0.026691,-0.017948,18.179764,10.246162,-42.678261,,,,,,,
1530639094.224233,0.108164,0.186968,-0.836090,0.010561,0.032039,-0.240558,0.106072,-0.185881,-0.976830,-0.007393,0.023558,-0.021202,18.229801,10.251480,-42.705788,,,,,,,
1530639094.244202,0.109922,0.187749,-0.841091,0.103799,0.055115,-0.229575,0.107773,-0.186648,-0.976497,0.000977,0.023959,-0.018086,18.017078,10.416046,-42.697289,,,,,,,
1530639094.264170,0.112163,0.190326,-0.845996,0.186494,0.085876,-0.211973,0.109907,-0.189180,-0.975772,0.013430,0.019776,-0.021359,18.135910,10.394829,-42.560463,,,,,,,
1530639094.284139,0.115183,0.194152,-0.850547,0.231339,0.130922,-0.183120,0.112769,-0.192935,-0.974710,0.017221,0.015399,-0.023032,18.130642,10.333305,-42.423012,,,,,,,
1530639094.304108,0.119442,0.198313,-0.854573,0.233176,0.207984,-0.152561,0.116823,-0.197015,-0.973415,0.026656,0.017130,-0.029240,18.347897,9.995903,-42.616325,,,,,,,
