timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1530640050.853747,-1.725135,-0.325603,0.422458,0.456475,-0.156218,-1.293460,-0.936190,0.319880,0.145649,0.429049,-0.001628,-0.135090,-47.252636,9.564545,-6.484467,,,,,,,
1530640050.873715,-1.724475,-0.305457,0.438599,0.799173,-0.222329,-1.008392,-0.942465,0.300729,0.145988,0.240270,0.150000,-0.175254,-47.292866,8.465439,-6.632812,,,,,,,
1530640050.893684,-1.725624,-0.295122,0.466286,1.489546,-0.667458,-0.526096,-0.945317,0.290857,0.147542,0.362477,0.151313,-0.405401,-47.194649,7.777534,-6.494095,,,,,,,
1530640050.913653,-1.729082,-0.297042,0.507049,2.227759,-0.712152,-0.004627,-0.944247,0.292693,0.150722,0.434055,0.321702,-0.409954,-47.224850,7.401482,-6.060860,,,,,,,
1530640050.933622,-1.721060,-0.313974,0.559160,2.750951,-0.152439,0.764717,-0.940391,0.308841,0.142380,0.489036,0.420087,-0.314713,-47.244171,7.488152,-5.770470,,,,,,,
1530640050.953591,-1.710568,-0.347519,0.605478,1.964453,-0.456522,1.673283,-0.931045,0.340566,0.130988,0.568435,0.392817,0.035867,-47.236149,8.096252,-5.866730,,,,,,,
1530640050.973560,-1.724146,-0.389259,0.614724,0.023742,-0.950463,2.155354,-0.914328,0.379503,0.141321,0.347311,0.249602,0.457327,-46.931778,9.675308,-5.459312,,,,,,,
1530640050.993528,-1.749938,-0.435518,0.592228,-0.821424,-0.701966,2.657376,-0.892137,0.421880,0.161551,0.151780,0.167369,0.257959,-46.718487,11.796608,-4.276047,,,,,,,
1530640051.013497,-1.770591,-0.491667,0.564239,-0.547889,-0.300551,3.182716,-0.864005,0.472096,0.174958,-0.147287,0.110195,0.030319,-46.110302,14.416595,-3.782753,,,,,,,
1530640051.033466,-1.789935,-0.556517,0.541390,-0.168387,-0.480311,3.458214,-0.828788,0.528232,0.184584,-0.490578,-0.052737,-0.199934,-45.424286,17.439133,-3.310661,,,,,,,
